Longtide,Latitude,Week Day,Time
8.350317803,80.41403004,Friday,14:05:17
8.35034945,80.41410083,Friday,14:05:18
8.350376049,80.41418051,Friday,14:05:19
8.350409938,80.41426672,Friday,14:05:20
8.350445451,80.41435471,Friday,14:05:21
8.350481847,80.41442217,Friday,14:05:22
8.350506303,80.41447581,Friday,14:05:23
8.350524638,80.41450944,Friday,14:05:24
8.350534992,80.41452724,Friday,14:05:25
8.350550723,80.41453641,Friday,14:05:35
8.350543803,80.41452758,Friday,14:05:36
8.350549805,80.41453947,Friday,14:05:37
8.350543803,80.41452758,Friday,14:05:38
8.350545769,80.41454618,Friday,14:05:44
8.350550153,80.4145866,Friday,14:05:45
8.350554022,80.41463281,Friday,14:05:46
8.350566523,80.41467498,Friday,14:05:47
8.350583104,80.414727,Friday,14:05:48
8.3506002,80.41477671,Friday,14:05:49
8.350618855,80.41482432,Friday,14:05:50
8.350636159,80.41487908,Friday,14:05:51
8.350657503,80.4149418,Friday,14:05:52
8.350688586,80.41501995,Friday,14:05:53
8.35072997,80.41509494,Friday,14:05:54
8.35078263,80.41516557,Friday,14:05:55
8.350837903,80.41523568,Friday,14:05:56
8.350897993,80.41530885,Friday,14:05:57
8.350961976,80.41537994,Friday,14:05:58
8.351032063,80.41544946,Friday,14:05:59
8.351097369,80.41551428,Friday,14:06:00
8.351159071,80.41557929,Friday,14:06:01
8.35123216,80.41564479,Friday,14:06:02
8.35130964,80.41571056,Friday,14:06:03
8.351393601,80.41577542,Friday,14:06:04
8.351478926,80.41583455,Friday,14:06:05
8.351568166,80.41590471,Friday,14:06:06
8.351661607,80.41598367,Friday,14:06:07
8.351758325,80.41605818,Friday,14:06:08
8.351848486,80.41613577,Friday,14:06:09
8.351940949,80.41621513,Friday,14:06:10
8.352024647,80.41628781,Friday,14:06:11
8.35211233,80.41636119,Friday,14:06:12
8.3521927,80.41643665,Friday,14:06:13
8.352262995,80.41650423,Friday,14:06:14
8.35232251,80.41655289,Friday,14:06:15
8.352386667,80.41658686,Friday,14:06:16
8.352457652,80.41665044,Friday,14:06:17
8.352517767,80.41669614,Friday,14:06:18
8.352570012,80.41672484,Friday,14:06:19
8.352641899,80.41676188,Friday,14:06:20
8.352698142,80.41680145,Friday,14:06:21
8.352784108,80.41684901,Friday,14:06:22
8.352867363,80.41687881,Friday,14:06:23
8.352955449,80.416935,Friday,14:06:24
8.353039104,80.41697939,Friday,14:06:25
8.353127308,80.41701013,Friday,14:06:26
8.353228665,80.41706136,Friday,14:06:27
8.353330377,80.41709913,Friday,14:06:28
8.353418485,80.41713903,Friday,14:06:29
8.353509639,80.41716573,Friday,14:06:30
8.353600788,80.41719452,Friday,14:06:31
8.353700976,80.4172244,Friday,14:06:32
8.353789035,80.41726135,Friday,14:06:33
8.353873313,80.41728474,Friday,14:06:34
8.3539636,80.41732224,Friday,14:06:35
8.354051612,80.41736104,Friday,14:06:36
8.354140119,80.41739217,Friday,14:06:37
8.354234638,80.41742309,Friday,14:06:38
8.354327536,80.41744323,Friday,14:06:39
8.354440091,80.41745039,Friday,14:06:40
8.354531971,80.41744181,Friday,14:06:41
8.354600978,80.41742941,Friday,14:06:42
8.354650167,80.41740215,Friday,14:06:43
8.354664674,80.41738613,Friday,14:06:44
8.35465929,80.41743321,Friday,14:06:45
8.354699973,80.41743627,Friday,14:06:46
8.354714054,80.41744217,Friday,14:06:47
8.354720141,80.41745398,Friday,14:06:48
8.354719843,80.41748459,Friday,14:06:49
8.354717292,80.41750245,Friday,14:06:50
8.354706282,80.41750551,Friday,14:06:51
8.354712141,80.41750552,Friday,14:06:52
8.35473874,80.41751383,Friday,14:06:53
8.354750093,80.41752849,Friday,14:06:54
8.35478262,80.41754747,Friday,14:06:55
8.354816426,80.41756601,Friday,14:06:56
8.35486091,80.41758419,Friday,14:06:57
8.354910085,80.4175958,Friday,14:06:58
8.354960884,80.41759872,Friday,14:06:59
8.355003163,80.41759908,Friday,14:07:00
8.355031947,80.41760606,Friday,14:07:01
8.355069595,80.41762368,Friday,14:07:02
8.355102986,80.4176338,Friday,14:07:03
8.355135131,80.41765227,Friday,14:07:04
8.355167212,80.41766698,Friday,14:07:05
8.355191694,80.41768585,Friday,14:07:06
8.355216858,80.4177123,Friday,14:07:07
8.35523554,80.41773323,Friday,14:07:08
8.355247481,80.41775049,Friday,14:07:09
8.355263714,80.41776139,Friday,14:07:10
8.35528772,80.41777411,Friday,14:07:11
8.355329601,80.41778455,Friday,14:07:12
8.355365078,80.41780227,Friday,14:07:13
8.355395877,80.41781929,Friday,14:07:14
8.355423203,80.41783334,Friday,14:07:15
8.355453448,80.41784384,Friday,14:07:16
8.355482163,80.41784317,Friday,14:07:17
8.355551684,80.41785442,Friday,14:07:18
8.355611486,80.41784261,Friday,14:07:19
8.355677801,80.41782661,Friday,14:07:20
8.355728524,80.41781396,Friday,14:07:21
8.355756985,80.41779069,Friday,14:07:22
8.35580011,80.41778796,Friday,14:07:23
8.355859154,80.41781001,Friday,14:07:24
8.355896177,80.41782266,Friday,14:07:25
8.355935542,80.41786097,Friday,14:07:26
8.355968387,80.4179018,Friday,14:07:27
8.355998561,80.41794285,Friday,14:07:28
8.356018736,80.41798735,Friday,14:07:29
8.356031343,80.41802288,Friday,14:07:30
8.356039245,80.4180546,Friday,14:07:31
8.356047835,80.41807904,Friday,14:07:32
8.356054807,80.41810956,Friday,14:07:33
8.356063357,80.41814664,Friday,14:07:34
8.356076734,80.41819127,Friday,14:07:35
8.3560854,80.41824225,Friday,14:07:36
8.356095321,80.41829638,Friday,14:07:37
8.35611101,80.41834105,Friday,14:07:38
8.356120134,80.41839022,Friday,14:07:39
8.356130388,80.41844316,Friday,14:07:40
8.356137257,80.41850336,Friday,14:07:41
8.356146165,80.41856909,Friday,14:07:42
8.356153613,80.41864161,Friday,14:07:43
8.356155701,80.41871213,Friday,14:07:44
8.356156741,80.41877034,Friday,14:07:45
8.356160614,80.4188167,Friday,14:07:46
8.356165057,80.41886793,Friday,14:07:47
8.356170773,80.41892261,Friday,14:07:48
8.356183439,80.41898162,Friday,14:07:49
8.356189352,80.41905264,Friday,14:07:50
8.356194548,80.41912536,Friday,14:07:51
8.356205837,80.41920155,Friday,14:07:52
8.356217266,80.41928186,Friday,14:07:53
8.356232678,80.41936991,Friday,14:07:54
8.356248388,80.41945602,Friday,14:07:55
8.356263867,80.41954106,Friday,14:07:56
8.356275379,80.41962716,Friday,14:07:57
8.356286882,80.41971317,Friday,14:07:58
8.356300686,80.41980533,Friday,14:07:59
8.356314258,80.41989708,Friday,14:08:00
8.356331723,80.41998885,Friday,14:08:01
8.356349921,80.42007977,Friday,14:08:02
8.3563664,80.420171,Friday,14:08:03
8.356377876,80.42026929,Friday,14:08:04
8.356391142,80.42037173,Friday,14:08:05
8.356402199,80.42047104,Friday,14:08:06
8.356413543,80.42057363,Friday,14:08:07
8.356425657,80.42068081,Friday,14:08:08
8.35643975,80.42079238,Friday,14:08:09
8.356454647,80.42089475,Friday,14:08:10
8.356467477,80.42099705,Friday,14:08:11
8.356488455,80.42111224,Friday,14:08:12
8.356508508,80.42122778,Friday,14:08:13
8.356527647,80.42134588,Friday,14:08:14
8.356548043,80.42147005,Friday,14:08:15
8.356566566,80.4215919,Friday,14:08:16
8.35658694,80.42171249,Friday,14:08:17
8.356606209,80.42183705,Friday,14:08:18
8.35661876,80.42196865,Friday,14:08:19
8.356625476,80.42211343,Friday,14:08:20
8.35662339,80.42224597,Friday,14:08:21
8.356611664,80.42238437,Friday,14:08:22
8.356588969,80.42252512,Friday,14:08:23
8.356553583,80.4226653,Friday,14:08:24
8.356501549,80.42280083,Friday,14:08:25
8.356427098,80.42292398,Friday,14:08:26
8.356342571,80.42304757,Friday,14:08:27
8.356242929,80.42315166,Friday,14:08:28
8.356141776,80.4232512,Friday,14:08:29
8.356051009,80.42335755,Friday,14:08:30
8.35595131,80.42347056,Friday,14:08:31
8.355850107,80.42358334,Friday,14:08:32
8.355775077,80.42369129,Friday,14:08:33
8.355688852,80.42381717,Friday,14:08:34
8.35560671,80.42395136,Friday,14:08:35
8.355544095,80.42408863,Friday,14:08:36
8.355485739,80.42422258,Friday,14:08:37
8.355425603,80.42433899,Friday,14:08:38
8.355382046,80.42444566,Friday,14:08:39
8.355351846,80.42456502,Friday,14:08:40
8.355345776,80.42469766,Friday,14:08:41
8.355353428,80.42483707,Friday,14:08:42
8.355360431,80.42497662,Friday,14:08:43
8.355369685,80.42511302,Friday,14:08:44
8.355361392,80.42523782,Friday,14:08:45
8.355355099,80.42536517,Friday,14:08:46
8.355314489,80.4254845,Friday,14:08:47
8.355272666,80.42560607,Friday,14:08:48
8.355226143,80.4257255,Friday,14:08:49
8.355179453,80.42585162,Friday,14:08:50
8.355141277,80.42597844,Friday,14:08:51
8.355104268,80.4261075,Friday,14:08:52
8.355069851,80.4262396,Friday,14:08:53
8.355042525,80.42637321,Friday,14:08:54
8.35502027,80.42650976,Friday,14:08:55
8.3550034,80.42664705,Friday,14:08:56
8.354985954,80.42678244,Friday,14:08:57
8.354973441,80.42691762,Friday,14:08:58
8.354950545,80.42704836,Friday,14:08:59
8.35492207,80.42718639,Friday,14:09:00
8.354886525,80.42732371,Friday,14:09:01
8.354847252,80.42745756,Friday,14:09:02
8.354804764,80.42759086,Friday,14:09:03
8.354761013,80.42773106,Friday,14:09:04
8.354717048,80.42786643,Friday,14:09:05
8.35466904,80.42800957,Friday,14:09:06
8.354619642,80.42814736,Friday,14:09:07
8.35457681,80.42828581,Friday,14:09:08
8.354536421,80.42842916,Friday,14:09:09
8.354499032,80.42857248,Friday,14:09:10
8.354457071,80.42871938,Friday,14:09:11
8.354415652,80.42887027,Friday,14:09:12
8.354375974,80.42902594,Friday,14:09:13
8.354326634,80.42918219,Friday,14:09:14
8.354267701,80.4293386,Friday,14:09:15
8.354221545,80.42949554,Friday,14:09:16
8.354176024,80.42965484,Friday,14:09:17
8.354134668,80.42981382,Friday,14:09:18
8.354076726,80.429976,Friday,14:09:19
8.354026465,80.43013697,Friday,14:09:20
8.35398647,80.43029677,Friday,14:09:21
8.353942486,80.43045485,Friday,14:09:22
8.353905182,80.43061287,Friday,14:09:23
8.353886399,80.4307685,Friday,14:09:24
8.353885197,80.43092486,Friday,14:09:25
8.353883118,80.4310853,Friday,14:09:26
8.353885576,80.4312396,Friday,14:09:27
8.353899026,80.431388,Friday,14:09:28
8.353910496,80.43152438,Friday,14:09:29
8.353915704,80.43163447,Friday,14:09:30
8.353922686,80.43171803,Friday,14:09:31
8.353924563,80.43179139,Friday,14:09:32
8.353928173,80.43185806,Friday,14:09:33
8.353933219,80.43192784,Friday,14:09:34
8.35394129,80.43199958,Friday,14:09:35
8.353950069,80.43207974,Friday,14:09:36
8.353970081,80.43216261,Friday,14:09:37
8.35398541,80.43226127,Friday,14:09:38
8.35399553,80.43236475,Friday,14:09:39
8.354005355,80.43247453,Friday,14:09:40
8.354014949,80.43258561,Friday,14:09:41
8.354022478,80.43270618,Friday,14:09:42
8.35403625,80.43283281,Friday,14:09:43
8.35404896,80.43295081,Friday,14:09:44
8.354055285,80.43306199,Friday,14:09:45
8.354062675,80.43317178,Friday,14:09:46
8.354069454,80.4332668,Friday,14:09:47
8.354072179,80.43335339,Friday,14:09:48
8.35407611,80.43344118,Friday,14:09:49
8.354083025,80.43353008,Friday,14:09:50
8.35409313,80.43362151,Friday,14:09:51
8.354092912,80.43371803,Friday,14:09:52
8.354093541,80.43381437,Friday,14:09:53
8.354093782,80.43391763,Friday,14:09:54
8.354097484,80.43402922,Friday,14:09:55
8.354102319,80.43414122,Friday,14:09:56
8.354107943,80.43425679,Friday,14:09:57
8.354113134,80.43437973,Friday,14:09:58
8.354119994,80.43450637,Friday,14:09:59
8.354126987,80.43463562,Friday,14:10:00
8.354133937,80.43476517,Friday,14:10:01
8.354140283,80.43489654,Friday,14:10:02
8.354144758,80.43502989,Friday,14:10:03
8.35415568,80.43516763,Friday,14:10:04
8.354168726,80.43530566,Friday,14:10:05
8.354168221,80.43544533,Friday,14:10:06
8.354173165,80.43558168,Friday,14:10:07
8.354173387,80.43571877,Friday,14:10:08
8.354176048,80.43585348,Friday,14:10:09
8.354179237,80.43598861,Friday,14:10:10
8.354179583,80.43612839,Friday,14:10:11
8.354179508,80.43627403,Friday,14:10:12
8.354184262,80.4364154,Friday,14:10:13
8.354194232,80.43655071,Friday,14:10:14
8.354206345,80.43668485,Friday,14:10:15
8.354218313,80.4368264,Friday,14:10:16
8.354224004,80.43697567,Friday,14:10:17
8.354234884,80.43712273,Friday,14:10:18
8.354240316,80.4372724,Friday,14:10:19
8.354247049,80.43741905,Friday,14:10:20
8.354251967,80.43756978,Friday,14:10:21
8.354261108,80.43771991,Friday,14:10:22
8.354271136,80.4378712,Friday,14:10:23
8.354281384,80.43802497,Friday,14:10:24
8.354292212,80.43818243,Friday,14:10:25
8.354297838,80.43834523,Friday,14:10:26
8.354305365,80.43851014,Friday,14:10:27
8.354315356,80.4386805,Friday,14:10:28
8.354326732,80.43885297,Friday,14:10:29
8.354335164,80.43902722,Friday,14:10:30
8.354349125,80.43919631,Friday,14:10:31
8.354362382,80.4393583,Friday,14:10:32
8.354374477,80.43950687,Friday,14:10:33
8.354386248,80.43963889,Friday,14:10:34
8.354390272,80.439763,Friday,14:10:35
8.354392509,80.43988211,Friday,14:10:36
8.354396817,80.44000207,Friday,14:10:37
8.354393789,80.4401278,Friday,14:10:38
8.354391403,80.440255,Friday,14:10:39
8.354392048,80.44038666,Friday,14:10:40
8.354397474,80.44051788,Friday,14:10:41
8.354406021,80.4406515,Friday,14:10:42
8.354418584,80.44078379,Friday,14:10:43
8.354427781,80.44091616,Friday,14:10:44
8.354445362,80.44104647,Friday,14:10:45
8.354461225,80.44117475,Friday,14:10:46
8.354474454,80.44129224,Friday,14:10:47
8.354483952,80.44138873,Friday,14:10:48
8.354490406,80.44147129,Friday,14:10:49
8.354506144,80.44154316,Friday,14:10:50
8.354508738,80.44162596,Friday,14:10:51
8.354507564,80.44171412,Friday,14:10:52
8.354507501,80.44179889,Friday,14:10:53
8.354507633,80.44188568,Friday,14:10:54
8.354513214,80.4419629,Friday,14:10:55
8.354521066,80.44203526,Friday,14:10:56
8.354529662,80.44211047,Friday,14:10:57
8.35453802,80.44218831,Friday,14:10:58
8.354547463,80.44225101,Friday,14:10:59
8.354553475,80.44230998,Friday,14:11:00
8.354562342,80.4423551,Friday,14:11:01
8.35457129,80.44239295,Friday,14:11:02
8.354577314,80.44243148,Friday,14:11:03
8.354586088,80.44246795,Friday,14:11:04
8.354590927,80.44250739,Friday,14:11:05
8.354596801,80.44255319,Friday,14:11:06
8.354608058,80.4426047,Friday,14:11:07
8.354626094,80.44265437,Friday,14:11:08
8.354637625,80.44270814,Friday,14:11:09
8.35464839,80.44276185,Friday,14:11:10
8.354661789,80.44282905,Friday,14:11:11
8.3546491,80.44291636,Friday,14:11:12
8.354647274,80.4430002,Friday,14:11:13
8.354650216,80.44308845,Friday,14:11:14
8.354653074,80.44317882,Friday,14:11:15
8.354657993,80.44327038,Friday,14:11:16
8.354660626,80.44336471,Friday,14:11:17
8.354663392,80.44345674,Friday,14:11:18
8.354665928,80.44354307,Friday,14:11:19
8.354670152,80.44361368,Friday,14:11:20
8.354670945,80.44367346,Friday,14:11:21
8.354673056,80.44371834,Friday,14:11:22
8.354671879,80.44375011,Friday,14:11:23
8.354671273,80.44376109,Friday,14:11:24
8.354666107,80.4437422,Friday,14:11:26
8.354665869,80.4437263,Friday,14:11:27
8.354662667,80.44371399,Friday,14:11:28
8.354659322,80.44372847,Friday,14:11:31
8.354663314,80.44374483,Friday,14:11:32
8.35467372,80.44376799,Friday,14:11:33
8.354682279,80.44379657,Friday,14:11:34
8.354690435,80.44383344,Friday,14:11:35
8.354697614,80.44387789,Friday,14:11:36
8.35470092,80.44392921,Friday,14:11:37
8.354708124,80.44398731,Friday,14:11:38
8.354711233,80.44404658,Friday,14:11:39
8.35470476,80.44409795,Friday,14:11:40
8.354696932,80.44415218,Friday,14:11:41
8.35469339,80.44421391,Friday,14:11:42
8.354689437,80.44428187,Friday,14:11:43
8.354685704,80.44435958,Friday,14:11:44
8.354681543,80.44444436,Friday,14:11:45
8.354684707,80.44452903,Friday,14:11:46
8.354685221,80.44461807,Friday,14:11:47
8.354685194,80.44470912,Friday,14:11:48
8.354688172,80.44480423,Friday,14:11:49
8.354689789,80.44490474,Friday,14:11:50
8.354694641,80.4450021,Friday,14:11:51
8.354698971,80.44510491,Friday,14:11:52
8.354704798,80.44520694,Friday,14:11:53
8.354711228,80.44531124,Friday,14:11:54
8.354719986,80.44541527,Friday,14:11:55
8.354729259,80.4455214,Friday,14:11:56
8.354737451,80.44562695,Friday,14:11:57
8.354741059,80.44573218,Friday,14:11:58
8.354744222,80.44583811,Friday,14:11:59
8.354743665,80.44594537,Friday,14:12:00
8.35474964,80.4460546,Friday,14:12:01
8.354759678,80.44616404,Friday,14:12:02
8.354768883,80.44627388,Friday,14:12:03
8.354778937,80.44638447,Friday,14:12:04
8.354784777,80.44649725,Friday,14:12:05
8.354791838,80.44661359,Friday,14:12:06
8.35480076,80.44673101,Friday,14:12:07
8.354809322,80.44684684,Friday,14:12:08
8.354823391,80.44695181,Friday,14:12:09
8.354837322,80.4470498,Friday,14:12:10
8.35484498,80.44714209,Friday,14:12:11
8.354848863,80.44723686,Friday,14:12:12
8.354857199,80.44732984,Friday,14:12:13
8.354867331,80.44742141,Friday,14:12:14
8.35487198,80.44750724,Friday,14:12:15
8.35487591,80.44758368,Friday,14:12:16
8.354879525,80.44765237,Friday,14:12:17
8.354879872,80.44771776,Friday,14:12:18
8.354880107,80.44778199,Friday,14:12:19
8.354881999,80.44784374,Friday,14:12:20
8.354887508,80.44789738,Friday,14:12:21
8.354892373,80.44794563,Friday,14:12:22
8.354899479,80.44799206,Friday,14:12:23
8.354910048,80.44804607,Friday,14:12:24
8.354924036,80.44810222,Friday,14:12:25
8.35493645,80.44816067,Friday,14:12:26
8.354948096,80.44822502,Friday,14:12:27
8.354963636,80.44829356,Friday,14:12:28
8.354973044,80.44836779,Friday,14:12:29
8.354981062,80.44845086,Friday,14:12:30
8.354987716,80.44854552,Friday,14:12:31
8.354995961,80.44864855,Friday,14:12:32
8.35500109,80.44875553,Friday,14:12:33
8.355007636,80.44886556,Friday,14:12:34
8.355012751,80.44898487,Friday,14:12:35
8.355014608,80.44910565,Friday,14:12:36
8.355016819,80.44922867,Friday,14:12:37
8.355019009,80.44934565,Friday,14:12:38
8.355019088,80.44946992,Friday,14:12:39
8.355021581,80.44959894,Friday,14:12:40
8.355023932,80.44973134,Friday,14:12:41
8.35502923,80.44985985,Friday,14:12:42
8.355028032,80.44999315,Friday,14:12:43
8.355022644,80.45012959,Friday,14:12:44
8.35501695,80.45026691,Friday,14:12:45
8.355008791,80.45041102,Friday,14:12:46
8.354998161,80.45055803,Friday,14:12:47
8.354991191,80.45070405,Friday,14:12:48
8.354988655,80.45085082,Friday,14:12:49
8.354986484,80.4509961,Friday,14:12:50
8.354981955,80.45114119,Friday,14:12:51
8.354976566,80.45129283,Friday,14:12:52
8.354970263,80.45144802,Friday,14:12:53
8.354961095,80.45160548,Friday,14:12:54
8.354950071,80.45176388,Friday,14:12:55
8.354949738,80.4519131,Friday,14:12:56
8.354944376,80.4520604,Friday,14:12:57
8.354942391,80.45220157,Friday,14:12:58
8.35494049,80.4523439,Friday,14:12:59
8.354937664,80.4524938,Friday,14:13:00
8.35494429,80.4526433,Friday,14:13:01
8.354944092,80.45279308,Friday,14:13:02
8.354942574,80.45294784,Friday,14:13:03
8.354937915,80.45310593,Friday,14:13:04
8.354936923,80.45326806,Friday,14:13:05
8.354934257,80.45343265,Friday,14:13:06
8.354925138,80.45359183,Friday,14:13:07
8.354914608,80.4537524,Friday,14:13:08
8.354902631,80.45391148,Friday,14:13:09
8.354888923,80.45406773,Friday,14:13:10
8.354883679,80.45421807,Friday,14:13:11
8.354874834,80.45437471,Friday,14:13:12
8.354867916,80.45453072,Friday,14:13:13
8.354860618,80.4546957,Friday,14:13:14
8.35485908,80.45485703,Friday,14:13:15
8.354857766,80.45501737,Friday,14:13:16
8.354852349,80.45517596,Friday,14:13:17
8.35484373,80.45533429,Friday,14:13:18
8.354838127,80.45548868,Friday,14:13:19
8.354838376,80.45564006,Friday,14:13:20
8.354848238,80.45579593,Friday,14:13:21
8.354849618,80.45595187,Friday,14:13:22
8.354849022,80.45611026,Friday,14:13:23
8.354850727,80.45627246,Friday,14:13:24
8.354852503,80.45643804,Friday,14:13:25
8.354850391,80.45660329,Friday,14:13:26
8.354844359,80.45677253,Friday,14:13:27
8.354830101,80.45695058,Friday,14:13:28
8.354839859,80.45712094,Friday,14:13:29
8.354849954,80.45729732,Friday,14:13:30
8.354854441,80.45747244,Friday,14:13:31
8.354852655,80.45764045,Friday,14:13:32
8.354846003,80.45780498,Friday,14:13:33
8.35483916,80.45796805,Friday,14:13:34
8.354837904,80.45812963,Friday,14:13:35
8.354840719,80.45828989,Friday,14:13:36
8.354847922,80.45844019,Friday,14:13:37
8.35485408,80.45858456,Friday,14:13:38
8.354855453,80.45872438,Friday,14:13:39
8.354855574,80.45885967,Friday,14:13:40
8.354855406,80.45899542,Friday,14:13:41
8.354850207,80.45913894,Friday,14:13:42
8.354843884,80.4592782,Friday,14:13:43
8.354834512,80.45941576,Friday,14:13:44
8.354830711,80.45955657,Friday,14:13:45
8.354829331,80.4596998,Friday,14:13:46
8.354825689,80.45984994,Friday,14:13:47
8.354822263,80.46000141,Friday,14:13:48
8.354821731,80.46015443,Friday,14:13:49
8.354823224,80.46029651,Friday,14:13:50
8.354823733,80.46043719,Friday,14:13:51
8.354829021,80.46058951,Friday,14:13:52
8.354833295,80.46074632,Friday,14:13:53
8.35483739,80.46090416,Friday,14:13:54
8.354842518,80.46106028,Friday,14:13:55
8.354843317,80.4612132,Friday,14:13:56
8.354841472,80.46136191,Friday,14:13:57
8.354836933,80.46151733,Friday,14:13:58
8.354838836,80.46166794,Friday,14:13:59
8.354835469,80.46182032,Friday,14:14:00
8.354830132,80.46197395,Friday,14:14:01
8.35483616,80.46212254,Friday,14:14:02
8.354837851,80.46228059,Friday,14:14:03
8.354833614,80.46244339,Friday,14:14:04
8.354825461,80.46260984,Friday,14:14:05
8.354819982,80.46277523,Friday,14:14:06
8.354818505,80.46293713,Friday,14:14:07
8.354812432,80.46309921,Friday,14:14:08
8.354807378,80.46325924,Friday,14:14:09
8.354806731,80.46341959,Friday,14:14:10
8.35480879,80.46358204,Friday,14:14:11
8.354807274,80.46374485,Friday,14:14:12
8.354807218,80.46390453,Friday,14:14:13
8.354805633,80.4640632,Friday,14:14:14
8.354803521,80.46422129,Friday,14:14:15
8.35479785,80.46438131,Friday,14:14:16
8.354789764,80.46454319,Friday,14:14:17
8.354787053,80.46470683,Friday,14:14:18
8.354782749,80.46487386,Friday,14:14:19
8.354776525,80.46503794,Friday,14:14:20
8.354770565,80.46520093,Friday,14:14:21
8.354761737,80.4653644,Friday,14:14:22
8.354757609,80.46552258,Friday,14:14:23
8.3547459,80.46567598,Friday,14:14:24
8.354735516,80.46583802,Friday,14:14:25
8.354727764,80.46600614,Friday,14:14:26
8.354718285,80.46618153,Friday,14:14:27
8.354717625,80.46635441,Friday,14:14:28
8.354718368,80.46653164,Friday,14:14:29
8.354716708,80.46670271,Friday,14:14:30
8.354713465,80.46687966,Friday,14:14:31
8.354718195,80.46705562,Friday,14:14:32
8.35471407,80.46723683,Friday,14:14:33
8.354710627,80.4674159,Friday,14:14:34
8.354708768,80.46759364,Friday,14:14:35
8.354714348,80.46777011,Friday,14:14:36
8.354717176,80.46795264,Friday,14:14:37
8.354724066,80.46813183,Friday,14:14:38
8.354728476,80.46831703,Friday,14:14:39
8.354732493,80.46850219,Friday,14:14:40
8.354732223,80.46868584,Friday,14:14:41
8.354735807,80.46886725,Friday,14:14:42
8.354742649,80.46905291,Friday,14:14:43
8.354743751,80.46924053,Friday,14:14:44
8.354745929,80.4694304,Friday,14:14:45
8.354750019,80.46961178,Friday,14:14:46
8.354750895,80.46978208,Friday,14:14:47
8.354749822,80.46994064,Friday,14:14:48
8.354749901,80.4700904,Friday,14:14:49
8.354744805,80.47023659,Friday,14:14:50
8.35474095,80.47037542,Friday,14:14:51
8.354740222,80.47050579,Friday,14:14:52
8.354742828,80.47062304,Friday,14:14:53
8.3547493,80.47072256,Friday,14:14:54
8.354752208,80.47079768,Friday,14:14:55
8.354758898,80.47085041,Friday,14:14:56
8.35476832,80.47088754,Friday,14:14:57
8.354771165,80.47092368,Friday,14:14:58
8.354775467,80.47096619,Friday,14:14:59
8.354777721,80.47101877,Friday,14:15:00
8.354772336,80.47108092,Friday,14:15:01
8.354761489,80.47116015,Friday,14:15:02
8.354747174,80.47124429,Friday,14:15:03
8.354738428,80.47134085,Friday,14:15:04
8.354732984,80.47143331,Friday,14:15:05
8.354723159,80.471527,Friday,14:15:06
8.354712683,80.4716223,Friday,14:15:07
8.354701724,80.47172131,Friday,14:15:08
8.354684586,80.47182308,Friday,14:15:09
8.354668668,80.47192852,Friday,14:15:10
8.354646707,80.47203581,Friday,14:15:11
8.354633939,80.47214614,Friday,14:15:12
8.354618707,80.4722548,Friday,14:15:13
8.354600858,80.4723679,Friday,14:15:14
8.3545899,80.47248919,Friday,14:15:15
8.354587109,80.47261313,Friday,14:15:16
8.354585253,80.47274185,Friday,14:15:17
8.354586138,80.47287187,Friday,14:15:18
8.354593336,80.47300053,Friday,14:15:19
8.354600727,80.47313252,Friday,14:15:20
8.354605701,80.47326661,Friday,14:15:21
8.354616154,80.47340097,Friday,14:15:22
8.354630025,80.47354157,Friday,14:15:23
8.354653817,80.47367891,Friday,14:15:24
8.35468323,80.47381279,Friday,14:15:25
8.354716213,80.47394891,Friday,14:15:26
8.354757534,80.4740847,Friday,14:15:27
8.354797091,80.47421716,Friday,14:15:28
8.35483712,80.47435368,Friday,14:15:29
8.354871029,80.47450058,Friday,14:15:30
8.354895841,80.47464927,Friday,14:15:31
8.354913475,80.47479824,Friday,14:15:32
8.354931683,80.47494914,Friday,14:15:33
8.354957397,80.47510036,Friday,14:15:34
8.354977862,80.47525381,Friday,14:15:35
8.354998473,80.4754058,Friday,14:15:36
8.355015477,80.47556411,Friday,14:15:37
8.355034382,80.4757262,Friday,14:15:38
8.355060113,80.47588859,Friday,14:15:39
8.355089317,80.47604788,Friday,14:15:40
8.35512122,80.47620662,Friday,14:15:41
8.355149177,80.47636732,Friday,14:15:42
8.3551784,80.47652718,Friday,14:15:43
8.355205897,80.47668335,Friday,14:15:44
8.35522387,80.47684631,Friday,14:15:45
8.355242398,80.47700948,Friday,14:15:46
8.355258959,80.4771745,Friday,14:15:47
8.355272864,80.47734114,Friday,14:15:48
8.355286212,80.47750869,Friday,14:15:49
8.355296893,80.47767643,Friday,14:15:50
8.355305461,80.47784515,Friday,14:15:51
8.355313406,80.47801306,Friday,14:15:52
8.35532338,80.47818,Friday,14:15:53
8.35533321,80.47834843,Friday,14:15:54
8.355341739,80.47850888,Friday,14:15:55
8.355355679,80.47865504,Friday,14:15:56
8.355374711,80.47878591,Friday,14:15:57
8.355390226,80.4788966,Friday,14:15:58
8.355397812,80.47898916,Friday,14:15:59
8.355405215,80.47905789,Friday,14:16:00
8.355417261,80.47909877,Friday,14:16:01
8.35542918,80.47911946,Friday,14:16:02
8.355438511,80.47912422,Friday,14:16:03
8.355448617,80.47912272,Friday,14:16:04
8.355453279,80.4791371,Friday,14:16:09
8.355461676,80.47915058,Friday,14:16:10
8.355465852,80.47919548,Friday,14:16:11
8.355467856,80.47924585,Friday,14:16:12
